chip_vendor	chip_type	create_date	genome-species	genome-version	netaffx-annotation-netaffx-build	probeset_id	gene_symbol	gene_desc	chr_location	strand	refseq_accn
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39705_at	SIN3B	SIN3 transcription regulator homolog B (yeast)	chr19p13.11	-	NP_056075
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39729_at	PRDX2	peroxiredoxin 2	chr19p13.2	-	NP_005800|NP_859428
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39763_at	HPX	hemopexin	chr11p15.5-p15.4	-	NP_000604
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39817_s_at	C6orf108	chromosome 6 open reading frame 108	chr6p21.1	-	NP_006434|NP_954653
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39835_at	SBF1	SET binding factor 1	chr22q13.33	-	NP_002963
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39854_r_at	PNPLA2	patatin-like phospholipase domain containing 2	chr11p15.5	-	NP_065109|XP_003403906
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39891_at	ZNF710	zinc finger protein 710	chr15q26.1	-	NP_940928
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	39966_at	CSPG5	chondroitin sulfate proteoglycan 5 (neuroglycan C)	chr3p21.3	-	NP_001193871|NP_001193872|NP_001193873|NP_001193874|NP_006565
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40016_g_at	MAST4	microtubule associated serine/threonine kinase family member 4	chr5q12.3	-	NP_001158136|NP_055998|NP_942123
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40020_at	CELSR3	cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila)	chr3p21.31	-	NP_001398
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40093_at	BCAM	basal cell adhesion molecule (Lutheran blood group)	chr19q13.2	-	NP_001013275|NP_005572
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40148_at	APBB2	amyloid beta (A4) precursor protein-binding, family B, member 2	chr4p13	-	NP_001159522|NP_001159523|NP_001159524|NP_001159525|NP_001159526|NP_004298|NP_775098
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40149_at	SH2B1	SH2B adaptor protein 1	chr16p11.2	-	NP_001139267|NP_001139268|NP_001139269|NP_001139284|NP_056318
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40189_at	SET	SET nuclear oncogene	chr9q34	-	NP_001116293|NP_001234929|NP_001234930|NP_003002
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40225_at	GAK	cyclin G associated kinase	chr4p16	-	NP_005246
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40255_at	DDX28	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28	chr16q22.1	-	NP_060850
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40273_at	SPHK2	sphingosine kinase 2	chr19q13.2	-	NP_001191087|NP_001191088|NP_001191089|NP_001230805|NP_064511
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40284_at	FOXA2	forkhead box A2	chr20p11	-	NP_068556|NP_710141
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40359_at	RASSF7	Ras association (RalGDS/AF-6) domain family (N-terminal) member 7	chr11p15.5	-	NP_001137465|NP_001137466|NP_003466
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40420_at	STK10	serine/threonine kinase 10	chr5q35.1	-	NP_005981
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40446_at	PHF1	PHD finger protein 1	chr6p21.3	-	NP_002627|NP_077084
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40465_at	DDX23	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23	chr12q13.12	-	NP_004809
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40472_at	LPCAT4	lysophosphatidylcholine acyltransferase 4	chr15q14	-	NP_705841
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40489_at	ATN1	atrophin 1	chr12p13.31	-	NP_001007027|NP_001931
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40524_at	PTPN21	protein tyrosine phosphatase, non-receptor type 21	chr14q31.3	-	NP_008970
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40560_at	TBX2	T-box 2	chr17q23.2	-	NP_005985
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40562_at	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	chr19p13.3	-	NP_002058
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40569_at	MZF1	myeloid zinc finger 1	chr19q13.4	-	NP_001253962|NP_003413|NP_932172
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40612_at	DOPEY1	dopey family member 1	chr6q15	-	NP_001186871|NP_055833
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40640_at	NCAPH2	non-SMC condensin II complex, subunit H2	chr22q13.33	-	NP_001171940|NP_055366|NP_689512
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40665_at	FMO3	flavin containing monooxygenase 3	chr1q24.3	-	NP_001002294|NP_008825
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40687_at	GJA4	gap junction protein, alpha 4, 37kDa	chr1p35.1	-	NP_002051
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40829_at	WDTC1	WD and tetratricopeptide repeats 1	chr1p36.11	-	NP_055838
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40837_at	TLE2	transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)	chr19p13.3	-	NP_001138233|NP_001138234|NP_003251
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	40850_at	FKBP8	FK506 binding protein 8, 38kDa	chr19p12	-	NP_036313
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41037_at	TEAD4	TEA domain family member 4	chr12p13.3-p13.2	-	NP_003204|NP_958849|NP_958851
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41047_at	C9orf16	chromosome 9 open reading frame 16	chr9q34.1	-	NP_077017
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41113_at	ZNF500	zinc finger protein 500	chr16p13.3	-	NP_067678
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41160_at	MBD3	methyl-CpG binding domain protein 3	chr19p13.3	-	NP_003917
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41220_at	SEPT9	septin 9	chr17q25	-	NP_001106963|NP_001106964|NP_001106965|NP_001106966|NP_001106967|NP_001106968|NP_006631
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41329_at	SCYL3	SCY1-like 3 (S. cerevisiae)	chr1q24.2	-	NP_065156|NP_851607
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41386_i_at	KDM6B	lysine (K)-specific demethylase 6B	chr17p13.1	-	NP_001073893
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41387_r_at	KDM6B	lysine (K)-specific demethylase 6B	chr17p13.1	-	NP_001073893
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41397_at	ZNF821	zinc finger protein 821	chr16q22.2	-	NP_001188481|NP_001188482|NP_001188483|NP_001188485|NP_060000
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41469_at	PI3	peptidase inhibitor 3, skin-derived	chr20q13.12	-	NP_002629
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41512_at	BRAP	BRCA1 associated protein	chr12q24	-	NP_006759
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41553_at	OSGIN2	Oxidative stress induced growth inhibitor family member 2	chr8q21	-	NP_001119583|NP_004328
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41577_at	PPP1R16B	protein phosphatase 1, regulatory subunit 16B	chr20q11.23	-	NP_001166206|NP_056383
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41644_at	SASH1	SAM and SH3 domain containing 1	chr6q24.3	-	NP_056093
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41657_at	STK11	serine/threonine kinase 11	chr19p13.3	-	NP_000446
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41660_at	CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)	chr22q13.3	-	NP_055061
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41856_at	UNC5B	unc-5 homolog B (C. elegans)	chr10q22.1	-	NP_001231818|NP_734465
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	41858_at	PGAP2	post-GPI attachment to proteins 2	chr11p15.5	-	NP_001138910|NP_001243164|NP_001243165|NP_001243166|NP_001243167|NP_001243168|NP_001243169|NP_055304
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	42361_g_at	CCHCR1	coiled-coil alpha-helical rod protein 1	chr6p21.3	-	NP_001099033|NP_001099034|NP_061925
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	43427_at	ACACB	acetyl-CoA carboxylase beta	chr12q24.11	-	NP_001084
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	43511_s_at	ARRB1	arrestin, beta 1	chr11q13	-	NP_004032|NP_064647
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	43544_at	MED16	mediator complex subunit 16	chr19p13.3	-	NP_005472
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	43934_at	GPR137	G protein-coupled receptor 137	chr11cen-q22.3	-	NP_001164197|NP_001164351|NP_001164352|NP_001170829|NP_064540
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	43977_at	TMEM161A	transmembrane protein 161A	chr19p13.11	-	NP_001243695|NP_060284
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44040_at	FBXO41	F-box protein 41	chr2p13.2	-	NP_001073879
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44065_at	C12orf52	chromosome 12 open reading frame 52	chr12q24.13	-	NP_116237
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44111_at	VPS33B	vacuolar protein sorting 33 homolog B (yeast)	chr15q26.1	-	NP_061138
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44120_at	ADCK2	aarF domain containing kinase 2	chr7q34	-	NP_443085
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44146_at	GMEB2	glucocorticoid modulatory element binding protein 2	chr20q13.33	-	NP_036516
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44563_at	WRAP53	WD repeat containing, antisense to TP53	chr17p13.1	-	NP_001137462|NP_001137463|NP_001137464|NP_060551
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44617_at	OGFOD2	2-oxoglutarate and iron-dependent oxygenase domain containing 2	chr12q24.31	-	NP_078899
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44654_at	G6PC3	glucose 6 phosphatase, catalytic, 3	chr17q21.31	-	NP_612396
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44669_at	SDHAF1	succinate dehydrogenase complex assembly factor 1	chr19q13.12	-	NP_001036096
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44673_at	SIGLEC1	sialic acid binding Ig-like lectin 1, sialoadhesin	chr20p13	-	NP_075556
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44696_at	TBC1D13	TBC1 domain family, member 13	chr9q34.11	-	NP_060671
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44702_at	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	chr19p13.12	-	NP_149014
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44783_s_at	HEY1	hairy/enhancer-of-split related with YRPW motif 1	chr8q21	-	NP_001035798|NP_036390
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44790_s_at	KIAA0226L	KIAA0226-like	chr13q14.13	-	NP_079389
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	44822_s_at	MIER2	mesoderm induction early response 1, family member 2	chr19p13.3	-	NP_060020
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45288_at	ABHD6	abhydrolase domain containing 6	chr3p14.3	-	NP_065727
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45297_at	EHD2	EH-domain containing 2	chr19q13.3	-	NP_055416
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45526_g_at	NAA60	N(alpha)-acetyltransferase 60, NatF catalytic subunit	chr16p13.3	-	NP_001077069|NP_001077070|NP_079121
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45572_s_at	GGA1	golgi-associated, gamma adaptin ear containing, ARF binding protein 1	chr22q13.31	-	NP_001001560|NP_001001561|NP_001166158|NP_001166159|NP_037497
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45633_at	GINS3	GINS complex subunit 3 (Psf3 homolog)	chr16q21	-	NP_001119601|NP_001119602|NP_073607
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45653_at	KCTD13	potassium channel tetramerisation domain containing 13	chr16p11.2	-	NP_849194
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45687_at	PRR14	proline rich 14	chr16p11.2	-	NP_076936
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45714_at	HCFC1R1	host cell factor C1 regulator 1 (XPO1 dependent)	chr16p13.3	-	NP_001002017|NP_001002018|NP_060355
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45749_at	FAM65A	family with sequence similarity 65, member A	chr16q22.1	-	NP_001180451|NP_001180452|NP_001180453|NP_078795
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	45828_at	ATP5SL	ATP5S-like	chr19q13.2	-	NP_001161339|NP_001161340|NP_001161341|NP_001161342|NP_001161343|NP_060505
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46142_at	LMF1	lipase maturation factor 1	chr16p13.3	-	NP_073610
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46167_at	HEATR8|HEATR8-TTC4|TTC4	HEAT repeat containing 8|HEATR8-TTC4 readthrough|tetratricopeptide repeat domain 4	chr1p /// chr1p32.3	-	NP_001034553|NP_004614
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46256_at	SPSB3	splA/ryanodine receptor domain and SOCS box containing 3	chr16p13.3	-	NP_543137
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46270_at	UBAP1	ubiquitin associated protein 1	chr9p13.3	-	NP_001164672|NP_001164673|NP_001164674|NP_001164675|NP_057609
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46323_at	CANT1	calcium activated nucleotidase 1	chr17q25.3	-	NP_001153244|NP_001153245|NP_620148
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46665_at	SEMA4C	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	chr2q11.2	-	NP_060259
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	46947_at	GNL3L	guanine nucleotide binding protein-like 3 (nucleolar)-like	chrXp11.22	-	NP_001171748|NP_061940
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47069_at	PRR5	proline rich 5 (renal)	chr22q13	-	NP_001017528|NP_001017529|NP_001017530|NP_001185650|NP_056181|NP_851850
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47083_at	C7orf26	chromosome 7 open reading frame 26	chr7p22.1	-	NP_076972
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47105_at	DUS2L	dihydrouridine synthase 2-like, SMM1 homolog (S. cerevisiae)	chr16q22.1	-	NP_060273
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47530_at	C9orf156	chromosome 9 open reading frame 156	chr9q22.33	-	NP_057565
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47550_at	LZTS1	leucine zipper, putative tumor suppressor 1	chr8p22	-	NP_066300
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47553_at	DFNB31	deafness, autosomal recessive 31	chr9q32	-	NP_001077354|NP_001166896|NP_056219
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47560_at	LPHN1	latrophilin 1	chr19p13.2	-	NP_001008701|NP_055736
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47571_at	ZNF236	zinc finger protein 236	chr18q22-q23	-	NP_031371
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47608_at	TJAP1	tight junction associated protein 1 (peripheral)	chr6p21.1	-	NP_001139488|NP_001139489|NP_001139490|NP_001139491|NP_001139492|NP_542171
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	47773_at	FBXO42	F-box protein 42	chr1p36.23-p36.11	-	NP_061867
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48030_i_at	C5orf4	chromosome 5 open reading frame 4	chr5q31-q32	-	NP_115761
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48031_r_at	C5orf4	chromosome 5 open reading frame 4	chr5q31-q32	-	NP_115761
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48106_at	SLC48A1	solute carrier family 48 (heme transporter), member 1	chr12q13.11	-	NP_060312
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48117_at	CCDC101	coiled-coil domain containing 101	chr16p11.2	-	NP_612423
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48531_at	TNIP2	TNFAIP3 interacting protein 2	chr4p16.3	-	NP_001154999|NP_077285
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48580_at	CXXC1	CXXC finger protein 1	chr18q12	-	NP_001095124|NP_055408
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48612_at	N4BP1	NEDD4 binding protein 1	chr16q12.1	-	NP_694574
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48659_at	MIIP	migration and invasion inhibitory protein	chr1p36.22	-	NP_068752
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48808_at	DHFR	dihydrofolate reductase	chr5q11.2-q13.2	-	NP_000782
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	48825_at	ING4	inhibitor of growth family, member 4	chr12p13.31	-	NP_001121054|NP_001121055|NP_001121056|NP_001121057|NP_001121058|NP_057246
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49049_at	DTX3	deltex homolog 3 (Drosophila)	chr12q13.3	-	NP_848597
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49051_g_at	DTX3	deltex homolog 3 (Drosophila)	chr12q13.3	-	NP_848597
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49077_at	PPME1	protein phosphatase methylesterase 1	chr11q13.4	-	NP_057231
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49111_at	ARRB1	arrestin, beta 1	chr11q13	-	NP_004032|NP_064647
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49306_at	RASSF4	Ras association (RalGDS/AF-6) domain family member 4	chr10q11.21	-	NP_114412
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49327_at	SIRT3	sirtuin 3	chr11p15.5	-	NP_001017524|NP_036371
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49329_at	KLHL22	kelch-like 22 (Drosophila)	chr22q11.21	-	NP_116164
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49452_at	ACACB	acetyl-CoA carboxylase beta	chr12q24.11	-	NP_001084
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49485_at	PRDM4	PR domain containing 4	chr12q23-q24.1	-	NP_036538
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49679_s_at	---	---	---	-	---
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	49878_at	PEX16	peroxisomal biogenesis factor 16	chr11p11.2	-	NP_004804|NP_476515
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50221_at	TFEB	transcription factor EB	chr6p21	-	NP_001161299|NP_009093
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50277_at	GGA1	golgi-associated, gamma adaptin ear containing, ARF binding protein 1	chr22q13.31	-	NP_001001560|NP_001001561|NP_001166158|NP_001166159|NP_037497
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50314_i_at	C20orf27	chromosome 20 open reading frame 27	chr20p13	-	NP_001034229|NP_001245358|NP_001245359
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50374_at	C17orf90	chromosome 17 open reading frame 90	chr17q25.3	-	NP_001034931
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50376_at	ZNF444	zinc finger protein 444	chr19q13.43	-	NP_001240721|NP_060807
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50400_at	PAOX	polyamine oxidase (exo-N4-amino)	chr10q26.3	-	NP_690875|NP_997010|NP_997011
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	50965_at	RAB26	RAB26, member RAS oncogene family	chr16p13.3	-	NP_055168
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	51146_at	PIGV	phosphatidylinositol glycan anchor biosynthesis, class V	chr1p36.11	-	NP_001189483|NP_060307
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	51158_at	FAM174B	family with sequence similarity 174, member B	chr15q26.1	-	NP_997329
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	51176_at	MED27	mediator complex subunit 27	chr9q34.13	-	NP_001240810|NP_001240811|NP_004260
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	51192_at	SSH3	slingshot homolog 3 (Drosophila)	chr11q13.2	-	NP_060327
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	51200_at	C19orf60	chromosome 19 open reading frame 60	chr19p13.11	-	NP_001093888|NP_001093889
Affymetrix	HT_HG-U133A	2012-10-29 GMT-08:00 19:23:30	Homo sapiens	hg19	33	51226_at	---	---	---	-	---
